ID,Date,Text
-23303030,2019-12-24T17:52:55.000Z,Побывали в деревне Химози где недавно задержали Андрея Бовта — отца восьмерых детей. В коттедже семьи нашли арсенал оружия а мужчину подозревают в многолетнем насилии над 13-летней дочерью.Поговорили с соседями Бовтов которые не верят в версию следствия сходили в церковь где часто бывала семья и узнали почему Андрея прогнали из казачьего объединения: https://paperpaper.ru/photos/chto-izvestno-o-mnogodetnom-otce-iz-him/.
-23303030,2019-12-24T19:01:00.000Z,Главные новости дня:  — власти Петербурга решили не проводить парад в День снятия блокады. На Дворцовой организуют интерактивную программу: https://paperpaper.ru/papernews/2019/12/24/vlasti-peterburga-reshili-ne-provodit/;  — в Петербурге суд отменил итоги пересчета голосов на одном из участков округа «Московская застава»: https://paperpaper.ru/papernews/2019/12/24/v-peterburge-sud-otmenil-itogi-peresch/;  — режим «открытого неба» в Пулкове введут с января 2020 года. Это позволит запустить новые направления: https://paperpaper.ru/papernews/2019/12/24/rezhim-otkrytogo-neba-v-pulkove-zapu-2/;  — гендиректора «Ленфильма» Эдуарда Пичугина отправили в отставку: https://paperpaper.ru/papernews/2019/12/24/gendirektora-lenfilma-eduarda-pi/; На фото: плакат с главными архитектурными стилями Петербурга: https://paperpaper.ru/papernews/2019/12/24/v-peterburge-vypustili-plakat-s-glavn/.  Фото: Артем Балаев
-23303030,2019-12-24T18:31:00.000Z,Каток возле «Люмьер-холла» откроется только в последний день года 31 декабря. Ранее сообщалось что он начнет работать уже на этой неделе.https://paperpaper.ru/papernews/2019/12/24/otkrytie-katka-ryadom-s-lyumer-hollom/.
-23303030,2019-12-24T18:12:00.000Z,На станции метро «Беговая» снова работает траволатор! Предлагаем вам насладиться видом которого мы ждали несколько месяцев.Видео: Егор Цветков / «Бумага»
-23303030,2019-12-24T17:29:00.000Z,Министр культуры Владимир Мединский освободил от должности гендиректора киностудии «Ленфильм» Эдуарда Пичугина. Пока неизвестно кто займет пост вместо него. https://paperpaper.ru/papernews/2019/12/24/gendirektora-lenfilma-eduarda-pi/.
-23303030,2019-12-24T17:01:00.000Z,В Петербурге создали плакат с визуализацией главных архитектурных стилей города. Она выполнена в виде реки времени на которую нанесены исторические объекты. https://paperpaper.ru/papernews/2019/12/24/v-peterburge-vypustili-plakat-s-glavn/.
-23303030,2019-12-24T16:40:08.000Z,Где обсуждают стартапы и новые технологии в Петербурге?  Каждую последнюю пятницу месяца в бизнес-инкубаторе «Ингрия» проходит Startup Lynch. Любой желающий может представить свой технологический проект перед экспертами из числа представителей петербургских компаний.  Подробнее о том какие еще мероприятия проводит и чем занимается «Технопарк Санкт-Петербурга» читайте в нашем материале: https://paperpaper.ru/photos/v-peterburge-11-let-sushestvuet-tehnopar/.
-23303030,2019-12-24T15:45:49.000Z,Петербургский Музей советских игровых автоматов при поддержке «ВКонтакте» опубликовал гид «Все развлечения Ленинграда». По словам авторов в него вошли места в которых можно почувствовать дух советской эпохи и бесплатно поиграть в советские аркады.https://paperpaper.ru/papernews/2019/12/24/muzej-sovetskih-igrovyh-avtomatov-vy/.
-23303030,2019-12-24T15:14:40.000Z,Как микрорайон влияет на счастье каких соседей горожане хотели бы видеть вокруг себя и почему пространства для общего досуга могут сделать жизнь в городе лучше? Рассказываем главное о результатах опроса строительной компании Bonava о влиянии жилого пространства на счастье людей: https://paperpaper.ru/photos/peterburzhcy-stali-bolshe-lubit-svoi-rayoni/.
-23303030,2019-12-24T14:31:00.000Z,Режим «открытого неба» в аэропорту Пулково начнет действовать с января 2020 года. Это позволит многим новым авиаперевозчикам приземляться в Петербурге.https://paperpaper.ru/papernews/2019/12/24/rezhim-otkrytogo-neba-v-pulkove-zapu-2/.
-23303030,2019-12-24T14:04:14.000Z,Клиенты Tele2 могут ходить в кино со скидкой в 20 % весь 2020 год — сделать это можно в сети кинотеатров «КАРО». Неплохой повод посетить все премьеры!https://paperpaper.ru/papernews/2019/12/24/abonenty-tele2-v-peterburge-mogut-sekonom/
-23303030,2019-12-24T13:32:43.000Z,Фигуранта «московского дела» Самариддина Раджабова приговорили к штрафу но освободили от наказания засчитав время проведенное им в СИЗО. Ранее Оксимирон выпустил трек в его поддержку. https://paperpaper.ru/papernews/2019/12/24/figuranta-moskovskogo-dela-samari/.
-23303030,2019-12-24T12:49:12.000Z,Московский районный суд отменил итоги повторного подсчета голосов на одном из участков в муниципалитете «Московская застава». Теперь депутатами там станут два кандидата от партии «Яблоко». https://paperpaper.ru/papernews/2019/12/24/v-peterburge-sud-otmenil-itogi-peresch/.
-23303030,2019-12-24T11:58:00.000Z,На Московском вокзале Петербурга открылась Рождественская ярмарка. Она работает каждый день с 13:30 до 22:30. https://paperpaper.ru/papernews/2019/12/24/na-moskovskom-vokzale-poyavilas-rozhd/.
-23303030,2019-12-24T11:34:52.000Z,Как персональных закупщиков учат выбирать продукты в супермаркете что входит в обязанности озеленителей и какой экзамен сдают выгульщики собак при приеме на работу?  Рассказываем о современных профессиях где требуется физический труд. Директор по персоналу сервиса iGooods руководитель проекта «Гульдог» и создательницы Plants for friends объясняют как проходит отбор соискателей где компании размещают вакансии и зачем используют чат-ботов и робота-рекрутера Веру: https://paperpaper.ru/photos/kak-rabotayut-sotrudniki-novyh-onlajn/.
-23303030,2019-12-24T11:11:08.000Z,В декабре на Большой Морской улице откроется бар «Тихий ход» от команды «Залива» и «Косули». В его интерьере использованы детали морских контейнеров а в меню сделан акцент на простых закусках.https://paperpaper.ru/papernews/2019/12/24/na-bolshoj-morskoj-otkryvaetsya-bar-t/.
-23303030,2019-12-24T10:17:11.000Z,Когда-то день в Петербурге проходил без эвакуаций из судов и школ но то были очень давние времена.https://paperpaper.ru/papernews/2019/12/24/v-peterburge-snova-evakuiruyut-sudy-i-sh/
-23303030,2019-12-24T10:04:31.000Z,В Петербурге — аномально теплый декабрь. Накануне Нового года цветут одуванчики а на деревьях распускается листва. 18 декабря температура поднялась до +76 градусов побив рекорд 63-летней давности. Этот месяц может войти в пятерку самых теплых за всю историю метеонаблюдений.  Главный синоптик Петербурга Александр Колесов рассказывает что происходит с погодой в городе: https://paperpaper.ru/pochemu-v-peterburge-takoj-teplyj-deka/.
-23303030,2019-12-24T09:37:32.000Z,Тело обвиняемого нашли в конвойном помещении после того как ему продлили арест. Подробностей мало но известно что у мужчины перерезана шея.https://paperpaper.ru/papernews/2019/12/24/v-zdanii-suda-na-yuge-peterburga-nashli-t
-23303030,2019-12-24T08:59:58.000Z,Петербуржцы сильно критиковали саму идею парада в День снятия блокады но это не помешало провести его в 2019-м. На этот раз власти решили отказаться от парада.https://paperpaper.ru/papernews/2019/12/24/vlasti-peterburga-reshili-ne-provodit
-23303030,2019-12-24T08:27:51.000Z,У «Беговой» утром произошло ДТП с двумя автомобилями и двумя маршрутками. Четырех человек госпитализировали один погиб на месте.https://paperpaper.ru/papernews/2019/12/24/u-begovoj-stolknulis-dva-avtomobi/
